Text,Image_Base64
ꠟꠣꠉꠣꠘꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB8ElEQVR4nO2WsYryQBCAN4GQxkbUIimChQpBrDSVhWApPoOVrY2l2EowCBaCr6Bp9A0CdgYRJI0WNgkoRguxUIS42Svyc+TUY//z5E6O/aphZhm+nR1IKIQQeCXo3xa4hgjh+OtCu92uUChUKpXHW6CnUqvVLMsKh8Ou6z7W4ZlCuq7PZjOEUCqVchznsSYUQmi73ZZKpfP5/D42x3EAAAzDQAgZhnFd1z9UlmUvlwuEkKIonudXq5WXhxBCCJfL5el0kiSp2+2KovjdJxsMBpFIxIvT6bQXrNdrSZIMw/An3wMPRVGq1aqXvCp9iQ9L3ev1AoGAIAhX0hzHlcvlZrP52a06nU6j0ZBl+cvzuOGfkKZpuVyO4ziWZW8PaZomiuJms7nbwjCMUCiUyWSOx+PThPL5/Gg0siyL47jbQ7IsC4KQzWbvtuj3+9FoNJlMBoPBpwl5qKoaj8dpmtZ1HQBA0/R8PgcAFItFRVHq9ToA4HA42LbtryYSCVmWvep+v7dtm6bpxWLxoJF/oWKx2HA4VFV1MpkghFRVHY/HV0vXbrdN0/ys2mq1TNO8W/pPKOT7/ZhOpzzP3321H+OD0Cvw1z+u34cI4SBCOIgQDiKEgwjhIEI4iBAOIoSDCOEgQjiIEA4ihIMI4SBCOF5O6A0Mf5FSy5gURQAAAABJRU5ErkJggg==
ꠅꠁꠔꠅ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABqElEQVR4nO3WLavCYBTA8bPNMLCqWKwGEQzDanNB7ANhGP0A2oxWkyAYBG1LwrD4FRTsCyqLgjy+8IjMN9gNenfHFTzCvC/h/NqOHPjzPEwmuK4L/4n41wHfURCGgjAUhAkBAGNM13XHcbxpNBrlnJ9Op9vjfr+3bTuZTMqyfJtcr1dBECRJ8lYSiUSv1wuFQkGL3E+bzabT6YxGI03TvGEmkzkej5ZluT6KojxZCeh+ZZfLpd1uHw4HTdP8uY7j9Pv9XC4HALvdbjwec87X6/WTlYDuQYwxwzDy+XyxWPT/XCgUdF1Pp9MAUK1WVVWtVCrhcPjJSlDeWXW73VKpNBwOvfM3TbPZbNbr9fl8fptks1n/lT2uvO3KAMC2bUmSFEVZrVbb7ZYxNp1OTdM0DGMwGJzP58lkkkqlAEAURcuyHlfeckBfL8VsNlssFvF4XFVVAIhEIo1G4zYvl8uCIMiy3Gq1AKBWq3HOH1feQnBf+PxYLpexWMz/kv+cl4J+07/7p6YgDAVhKAhDQRgKwlAQhoIwFIShIAwFYSgIQ0EYCsJQEIaCMB+gIpHaseoJSgAAAABJRU5ErkJggg==
⁕,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA0UlEQVR4nO3VIQ6EMBCFYbpZgydAUFgu0LtUYevgBggSVHWvgOcYhBPANXCIrttQsslzhU3e78Z9mUla4ZyLntTrbsA1glAEoQhC/QBN0xTe8e19HtZ13fd9GIY0TcuyzPM8PMjbkBDCWtu2rTHmOI7wGg/knFNKVVXVdZ2UsmmaW0Di/JfN8zyOY5Zl27b1fV8URXiQd7IkSbTWy7LUdR3HcXhNdNnQE/qHd+jeCEIRhCIIRRCKIBRBKIJQBKEIQhGEIghFEIogFEEoglCPA30A9L4w/K0caKYAAAAASUVORK5CYII=
ꠔꠣꠎ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABQElEQVR4nO3WIY6DQBSA4RnA4kuqEQyKEK5RWzQXwPUMaETPUEIQHKCmClLbpA2iNUAVCSgEYlY0Ydlhs8+UbMX71IQwyZ83GQLlnJNPIv13gAiDIBgEwSCIQgg5n8+73W76QRqGgVKqKAqldL1el2UpbKOU7vd7wzDeX8RnbNsWFvf7/XQ6jS9YljXf9S7KWNa27e12Y4w1TSNE+76fpinnPAiCx+NR1/X7BzOfkOd5qqq6rmuapjAhTdOOx2Pf96/ZjM+X8OPIHMfhvx3Z4XBYrVa6rr/mtGjQ9y3L85wxRgiRJOl6vU4X2+32+XwWRbHZbAghsiwnSbLskVVVFYZh13Wc8yiKsiybLgRxHF8ul4UmRDn+fvwNgyAYBMEgCAZBMAiCQRAMgmAQBIMgGATBIAgGQTAIgkEQDIJ8XNAXF5ZG07RhjUIAAAAASUVORK5CYII=
ꠝꠟꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABjklEQVR4nO3WIavCUBjG8e1wRYemgWEGQXFB/AaCCHZBTJbzDSxj2TYMgs2PIMhB0GCwDSyCiNmuCIIKBsW194bde+70hrds9xref9vjwg/PQVQBQHmn2H8DXiMQFoGwCIT1oSjK+XzmnD8ej+AHpmnu93vP8+RyvV5jsVgymZSLqqqDwaBUKoUpAgAAuFwuxWJxNpu5rtvr9WzbhkCTySSdTr8suq5DBH0dma7r8/ncsqzT6VSpVILi0WiUSqWy2axcxuMxAORyuTC/mO9+7tDxeOSc9/t9ubiuW61WDcOIx+P+MhwO2+12IpFoNptRaJ5A3W6Xc65pmlxqtdpisdjtdoZh+Eu5XLZtu16vR6R5AjUajVar1el0GGOHw+F2u/m7EMI0TcbYarXK5/PypBhj2+02fNHva3W/3x3H8TzPfywUCtPpVAixXq+Drwkhlstl6JdaBezvx2azyWQy8tSiDgf9cW/3S00gLAJhEQiLQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiEBaBsD4BeL5e1Y9/vSsAAAAASUVORK5CYII=
ꠡꠣꠞꠣꠈꠣꠘꠃ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACvElEQVR4nO2WP0g6cRTA34mKqEt/oHA46aDWsJorBVfFkAJpa2iRBpeIWsOIhsICiQYHKUQQAtccisxBgiQtFEWFC5oKzuuPp76G74/DtB/fsYbvZ3rf995973PvexzHISL8JTS/LdALE6LBhGgwIRpaAJAkaWdn5/Pzs6f2/v5eKBQQ8fX1Va/XG41GtaQoCgDodLp2u63T6TqdTv/WzWaz2WyazWaO4ywWiyiKaqnVaj09Pc3PzwOAXq9X8263GxBRURRJkm5vb71ebzgcliTp5OTEarXKsoyI09PT2EUikRgcHCSxWiJBJBIZGBhAxFQqNTo6WiqV+i/f3d0NBAIkmc1mi8ViPB6fmppyu92NRgMRNQCg1WoNBoPH4/H7/WdnZ8lkkuf54eHh7pEQ4vE4Io6NjfXPIxwO8zwvCML5+bkoinNzc/09oVBoe3s7GAyS5dHR0cjIyObm5unpqSiKtVoN1HdIUZT19XWbzcZxHM/zTqezZ69oNOr3+w0Gw8LCQv+dKpXK5OSk3W5vt9sfHx/Ly8v9PblcbmhoaGZmRpZlkrm8vDSZTIeHh8fHx/V6/erqCgBAHWar1fL5fDc3Nz8eR7lcrlQqP5YQsVgskqBcLpNgaWmp58g2Njaur6/X1tbUpNVqzefzpFqtVmdnZ/8dGaFarcqyfHBwQJaSJN3d3QGARqN5eHgQBEE9KZLpDsbHx0lJEAS15/HxsbtnYmIiGAxubW0BwMvLy/Pz8+rq6uLiYjqdfnt7y+fzKysr3yaEiI1Gw2azkXh/f//+/h4RY7FYJpPpbovFYul0+seSysXFRTKZ/F/P3t5erVbrdDqhUMjhcLhcLtKMiBx+//0olUrq4/4KvUK/zp/7UjMhGkyIBhOiwYRoMCEaTIgGE6LBhGgwIRpMiAYTosGEaDAhGkyIBhOi8QVjCAOXhkHSzgAAAABJRU5ErkJggg==
ꠇꠄꠛꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB6UlEQVR4nO2WsariQBSGJ6uIjRZpUwkRBQsLDSIiiI9gr7ESEdEmKS30FUxhpQh2AUsb38DORkFRlCgaREmToEQztwhXs7nLzkV3WRfmq4b/nIGPcyYQAkII3okf/1rADhZC8R8KaZrWbDYHg8H1en0LofV67XK5ut1uIpE4nU5/3Qh+m1arVSgUvt//HE4AwH6/Z1n2crl81SUIwpQGABiGMRqNVqtVPB43q5IkzWYzh8Nh7RcEIRQK/YEJRSKR+0FVVZ7n/X6/taTrejKZ3O120+lUkqRwOHw8Hu/X+/0+SZKvT+gXb0iWZY7jqtWq1+u9h7fbTRTFfD4/HA5rtVo6nXY6nSRJmlVRFCGEPp/v+cF88pPQ+XxuNBoej0cQBIqirKVYLKaqai6Xq9frnU4nlUqZea/XK5fLbrc7k8m8bgOAZWXRaJRl2fl8bt2d7QAhLBaLNE23220zXCwWy+Xya9vTPIQ2m41hGBBCmqYPhwOEMBgMbrdbCCHDMOPx2HYzEAgoimJNGIaZTCYvCj1WRlGU+U2VSiVd1wEAlUpF0zQAAM/zsizbRpvNZm0hx3GKory4MQLi34/fg4VQYCEUWAgFFkKBhVBgIRRYCAUWQoGFUGAhFFgIBRZCgYVQYCEUWAjF2wl9ADsRcGsRDvPGAAAAAElFTkSuQmCC
ꠞꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA4UlEQVR4nO3WMQ5EQBjF8SFbKMUNaN2AI+icQ6nTOYNapZNIXMApJK5Bq/m2YC2Kfd1+ivdrJpnqnzfNWCJinsTWDrhjEPLsoHEctTq+5CRJkqIoRNVlob7v13Wt61prHWOMJSLDMJRleVwty+K6blVVYRgqFN0W67rO8zyNt9pdnqxtWxHxfV9hmI89qGmaLMscx0nTVLHGGPPajiiK4jjW3WazLxQEwVFj2/Y0TcpBZ3mez/P895KdJfx+/MYghEEIgxAGIQxCGIQwCGEQwiCEQQiDEAYhDEIYhDAIeVzQGxBVRhi/uc8UAAAAAElFTkSuQmCC
ꠊꠦꠞꠤꠀ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB3klEQVR4nO2Wses5YRzHnyPFJhlQEhYlC4NMt7sySEZ/Acp0hdGkbEzqJgtK8Q+Y6FIWkUtRbBikkNQ9z3e4vn738/X11A/9DJ/X9PS5z12ve7+7OoYQgj4Jzf8WuAWEaHy20Hg8/m1vu92Gw+FUKvV2I6KC47hcLkfukc1mV6uV2WzGGN9deBV/JdRuty+XiyAIN9KDwSAej9vtdqvVKsvyWwNiCCGbzSaRSJzPZ2W03+8ZhtHpdAaDQZnIsowxRgiNRiOfz6dcvfMshimXy16v9ykjdVy73a5YLNpsNvWw1WqZTCblHAgE7uZcqVSMRuOLK+t0Oul0OhKJWCyW67DZbBJCnE7ng1cqlUoOh8Ptdj8VzDd/hLRabbfbZVl2uVwihGq1WjKZ1Ov10Wj0wf2FQsHv93Mc9xIbhFSVZTIZnudPp5PSy3w+XywWN02pK8MY5/N5URQft/mPlRFCPB7PZDIJhUKz2ex4PLpcrmtTGo1mOp0qB0mSDofDer3meT4WiwWDwevOaz7An47VarXX66kn9Xq93+8rB1EUBUFgWVaSJPVOo9EYDofPJ8QQ+P14DAjRACEaIEQDhGiAEA0QogFCNECIBgjRACEaIEQDhGiAEA0QogFCND5O6AuzIXb1TIDAHgAAAABJRU5ErkJggg==
⁕,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA0UlEQVR4nO3VIQ6EMBCFYbpZgydAUFgu0LtUYevgBggSVHWvgOcYhBPANXCIrttQsslzhU3e78Z9mUla4ZyLntTrbsA1glAEoQhC/QBN0xTe8e19HtZ13fd9GIY0TcuyzPM8PMjbkBDCWtu2rTHmOI7wGg/knFNKVVXVdZ2UsmmaW0Di/JfN8zyOY5Zl27b1fV8URXiQd7IkSbTWy7LUdR3HcXhNdNnQE/qHd+jeCEIRhCIIRRCKIBRBKIJQBKEIQhGEIghFEIogFEEoglCPA30A9L4w/K0caKYAAAAASUVORK5CYII=
ꠁꠈꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABxUlEQVR4nO3Wr8vCQBjA8Zu+mBYcgoiIYaBFYUGLRbGKf4L6R5itOhCbRbQsCGoYOLBqVjBZJgqCYYgimMTjQO4Nexn+ggf0hfcNzzdtdxx8bjvGBM45+U+5/hrwGIKgEASFIKgvQsjhcCiVSpTS2wmPx8MYe17AGGOMiaIoCEIwGLQs63ZWFMVut+v1et8X8ZsURaGUmqZp3yYSCc65pmmSJHHOJ5NJIBBYr9fOlFO9Xi+Xyw+D73X3yi6Xi6Zp6XTaGWm1WuFwWJZlwzAsy8pkMs9bajab1WpVVdX3n8pNd6BcLlcsFuPxuH272WwURclms9frlVJaKBSe1y8WC5/Pl0wmz+fzr4C+nCvDMEKhUK1W63Q69shsNotEIoQQXddlWX65vt/v5/P5WCwmSdKvgH6e0PF4nM/nw+Gw1+vpum4fZ1tDCHE0LpdruVzaF6ZpEkKi0aiqqpVKhRByOp32+/2noocztVqtUqlUu91+eeLG4/FoNOKcDwaD6XT6MNtoNLbb7YeHWuBPvx+73c7v97vd7k/3+lYvQH/bv/tSIwgKQVAIgkIQFIKgEASFICgEQSEICkFQCIJCEBSCoBAEhSCob4Mnc+ByK91/AAAAAElFTkSuQmCC
ꠁꠀ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABSUlEQVR4nO3WPYqDQBTAcUe3FisrwcIygpAm2GgfvYGYM3gCK7Gzi00CIbVdbpADaB3xAApiK5GAzBay2XwYXrNuUrx/OTPFj8dDJJRS5pNi3w14DEFQCIJCENQXwzB1Xa9Wq67rrqd93xNCWHaESwhZr9ez2WwqEb1J07Su606nEx0rjmNBEEav/rC7GZzP5/1+bxjGszuKIlmWFUWZajA/3YGWy6XruqqqPjwKgmA+n1uWNbWGGXZo6HA4SJIUhuF2u70eUkp937dte7FY/IPmF9Q0TZqmx+OxLEue5z3Pu1wubdtGUeQ4jqZpwzOWZfu+5zhuQtHDThVFoev6ZrPZ7XamaeZ5fnubJEmWZZMuNaFPvx9VVYmiOO0YXjcCem8f96VGEBSCoBAEhSAoBEEhCApBUAiCQhAUgqAQBIUgKARBIQgKQVDf8wpXvzEls4MAAAAASUVORK5CYII=
ꠛꠣꠘꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABW0lEQVR4nO3WMauCUBTAcX3oLNLWJIJKOIiUQ1tLm2OfxG8gOEmTQavgVN8kaGsoBJeIMILAxcFSzhteSGR0FuM1nN8k9wj3z70OsgDAfJOf/w54RkEYCsJQEIZjGKaqqtlslmVZvVoUxXq9LsuSZdlut3s8HuvR9XpNkkRVVZ7n5/N5r9druQgAbrdbmqZpmu52u8PhYBjG5XIBgH6/Dw9833cc52/xadQipn6KomgymSiKUm/2uGsQBIIgFEXx6aD7N1SWpeu6YRiORqPmKW42m06nMxgM8jxv+YIa7kEcx43HY9M0h8Nh86XFYiFJkq7roih+OohpHpqmaVmWAYBlWdvtFgDCMLRt+3w+A4Asy6fTqR617kWQ53lxHAPAcrlcrVZP0+l0ut/vX45awQL9frxHQRgKwlAQhoIwFIShIAwFYSgIQ0EYCsJQEIaCMBSEoSAMBWG+LugX49w6Vs/SRLYAAAAASUVORK5CYII=
꠨,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAAgElEQVR4nO3VsQ0DIRQE0X9uhyJIKQUyOqMDyqENHFknXeAJuWBeBaNN9tp7x5t8Tgc8GUQMIgaRO2it1XsfYxysiYjYP6WUOWdKaR91L5Rzbq3VWg+uExHX9jr+M4gYRAwiBhGDiEHEIGIQMYgYRAwiBhGDiEHEIGIQMYi8LugLBSOZopskNSEAAAAASUVORK5CYII=
ꠗꠟꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABYElEQVR4nO3WscqCUBTA8ePtE5fWBh0iRInm5ugJfAWnoKG1RxBnc2hvqrvYGwQ5FSKOgi9Q9AARNJxvsCT6htNQfg3nN13uXf6cA6KCiPBNxH8HPOMgCgdROIjyAwCn08l13cvl8vR2vV6FEI1G4/EGAFRVVRRlPp/3er33FyEiIgZBMJ1O8S7LMk3T8EEURa1Wqzz3+338mNvKHMeJouhwOMRxfD6fwzDsdrtV9HK5bDab7Xb7/fP44xZkmuZkMhmNRuPx2Pd9z/NUVQWAzWYzHA51Xdc0rYYagPvKKp1OJ47jp70sFouiKKqbOlZWmc1mg8EAAIQQx+OxvJRS2rYthNjv9+VTnuc1TaiyWq222215tixrvV5LKZMkQUQp5W63+9CEFHzh9yNNU8MwdF3/1FQevBRUp6/7UnMQhYMoHEThIAoHUTiIwkEUDqJwEIWDKBxE4SAKB1E4iMJBlF+uJc8d44zJ4QAAAABJRU5ErkJggg==
ꠝꠣꠞ꠆ꠛꠦꠟꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACPUlEQVR4nO2VPWjqUACFrxclinVQcIhQi6GhqIugSwpS6CpCKRVcQoeuLpJu4iQoWMRFcHMSpCkU2g46Kbp1cFO6JwhKFTIUjRnMG8JLWztcf+p7LdxvPDkJH+cGrkFVVfCTgP9bYBkshOI3C/V6vd15vKOuTCQSSaVSq/c3Y42FHh4eFEWpVCq7WwcAYAQAjMdjlmVns9nHB4eHh6IojkYjURR9Pp/VatXyTqdzdHSUyWRkWdbLkiSZTCa9AwAwGAylUsnv969tpA01mUy8Xu/T01Oz2czn8xzHaXkwGNTHfHx8tNvtSwvf3987nc6lxOFwbHtkDoejXq8nk8nX19dwOPzVu9FozOdziqI+hrVabW9vz+1268nd3Z2qqh6PZ+1h/vL+Dw2HQ5ZlC4XCUqNer+dyucVicXFxoYfNZvPk5IQkSYIgtKRarSYSCbPZfH5+vrHNJ6FsNsuyrMViWWpQFBWLxQRBYBim3+9r4enpabvdFgSBJEktOT4+5jguGo1uY/NJ6OzsLB6Pp9NpCOFgMHh7ewMAQAgXi4UkSa1Wq1wuy7I8nU71V25vb2mahhA+Pz9TFKWfFITw5eVlMyGD+uW2n06nxWLx+vqaIAie5w8ODgKBwOXlpdFotNlsoVDo6upKa9I0fXNzoygKRVGhUEj/As/z+/v7DMN8j9DqdLtdl8uln9q3sJXQLvjNl+u/AQuhwEIosBAKLIQCC6HAQiiwEAoshAILocBCKLAQCiyEAguhwEIofpzQH649rRn3GOyFAAAAAElFTkSuQmCC
ꠛꠣꠘꠣꠁꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACCElEQVR4nO3WsesxcRzAcYdik2Qgg3TOQF3CcKVIWS6j1T9htigpMmEQw5VBLGQ1KJs6k4HIgtyJ1C3Kcfr8Br8u8fR8n5+eep7h+56uz4e7l7sbEACg+Z/S/mvAaxiECoNQYRAqvUajud/vlUpFkiR1Kssyz/OKohAEYbfbd7udurper6vViqIoANBqtTqd7jG/3W6LxYIkSaPR+JgQBFGtVr1e789EAHC73URRFEVxPp9vt1uapk+nEwAEAgF4qlgsptPpx/B5RdP05XKZz+fqpNvtWq1W+CiNetRsNpPJpNvtVi/2fNVyuWwymWRZfgdRFFWr1VRBq9UaDAYvP+bP+36HFEXJZrMcx0Wj0fe7OJ1OLRZLMBg8n8/vW5ZlU6mUz+cbDoeRSMRmsxkMhp89pqe+QXq9Ph6P+/1+hmHeP9Rut51Op9frNZvNL6t+v+9wOPL5fKPRiMVio9Fos9nYbLaPQZr3m+bxeCRJAoBQKDSbzQCA47hEInE4HADA5XLt9/vH6ng8ZjKZcDjscrkKhYIsywDAsuzju+Px+INH9gtQLpdbLBYA0Ol03k9aKpXW6/XLarlcMgxTr9cBgCTJXq/X6XR4nv87oM8SBEFRFACYTCaCIHx8HgLw/6Hfh0GoMAgVBqHCIFQYhAqDUGEQKgxChUGoMAgVBqHCIFQYhAqDUGEQqi8dtLtsQWHGzQAAAABJRU5ErkJggg==
ꠌꠣꠁꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABo0lEQVR4nO3WoarCUBjA8W/HO1haECYGiyaHgsGkgkkQxpLB5guIwQewWGw2QdBisExBEHwAg4jBPt0DzAcwKAw9N4w7dzV8CId7Dd8/bWff4MfZGJM45/BJsf8GPEcgLAJhEQjrCwA2m02n0wmvep4HALIse57HGItEIsGl8/ksy7KiKMGKJEmDwSCTyYgR8VD3+73f72ua5p/m8/ngUi6Xu16vtm2H5xeLRTQa5UJ7PLLb7dbtdg3DiMfjr+7L5TKZTMrlcrAyn88558lkUszG/PQANZvN4/FYrVYdx3mdMwyj0Whks1kAmE6nrVZLUZRarSZWA/47BACr1cp13Xq9PhwOK5XK09ByuUwkEr1ebzweA0CxWCyVSsL35hfINE3TNP1jxtjhcEin04wx27Y1Tdvv9+v12nVdVVXb7XYqlQru92d0XRcmen2tZrPZdrvlnFuWtdvtgnXHcQqFwmg0Cg9bluUPi0ri7/x+nE6nWCwW/goI7z3QH/RxX2oCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATCIhAWgbAIhPUN/TFmSmblafoAAAAASUVORK5CYII=
ꠇꠥꠘꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB00lEQVR4nO3WsWrCQBjA8bsgCIKIxE0HEQVFBFHzBk7i6ORixijoILr4CBlVXF1dfQzBQbK4xEUihtykGPGI8ToItlXboyVpS7n/FMKF+/EdB4GEEPCX4n4bcB8D0foXIIRQqVRqNpuOawAAgHy9Xq+3Xq9DodDlcvnG55/3ZdBsNlssFoSQTCZjWZbjIEgI0XW9VqthjB/nx3EchNAwDJ7nr29s27ZtW1XV4/EoCMJoNEqlUq4cWT6fvz2YptntdhOJxB1fluV2u31deVvvbE9AkUikXq9rmna3Zb/fDwQCGGNXQZ630zqdTrIs+/3+4XDIce8uoKIoPM8XCgXTNJ08oIded4UQSpJUrVZ9Pt+dBgAwmUyi0Wg6nQ4Gg66CXo9M07TrNY7H4wghQkgymVytVpIkIYTG43G5XDYMgxASi8V0XRcEYblcunhk4XD4+tBoNCzLAgC0Wq3z+Xw4HLbbrSiKoijeFmCMO53ObrdzcUJP22w20+nU8TF8kuepUlVVRVHm83kul6tUKs6P4eMgefhB2+/3g8Egm80Wi0Wv1/uTmueg3+1f/H64GgPRYiBaDESLgWgxEC0GosVAtBiIFgPRYiBaDESLgWgxEK0/B3oB1OiB2EWTnwgAAAAASUVORK5CYII=
ꠖꠣꠟꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABqElEQVR4nO2WvYrCQBRGJ+OKhVMoYhELsVAbsYq96GP4CNqIXcBWAsFKX0HQafQNBDtFKxttDUSwEgSLJOBsIRtiEvYuKqzFPdVwv/k5zFxCJCEE+STofwv4QSEIFIJAIYgvQsh+v282m7fbza3atm3bNmPMcRxKaSQScSPHcQgh0WhUkqRMJmOapnc7xthoNEokEs8biR8URRGP+CrT6TSdTodGuq53Op3gDk/gfzLTNFutVtB7PB4zxrLZbDAaDoe9Xk/TtOdvxcODkGVZg8FgtVp5i/P5vFqtyrIci8WC67fbbSqVqlQq1+v1/UKqqqqq6ptRr9cXi4VhGLIsB9dPJpNcLlcqlZLJ5JuFarVau9329iOldLfb3cec80KhQCm9358bFYtFTdO63S4h5Hw+n06nV42CbeX2Jud8uVzex/l8fjabcc7X67Uvcun3+4fD4cWmDhEql8tCiMvl4i1uNpvj8fjiYX8h5MMYj8cbjYZlWd6ioiihPfR2JIE/aL+DQhAoBIFCECgEgUIQKASBQhAoBIFCECgEgUIQKASBQhAoBPFxQt+LwO4mDiyqkAAAAABJRU5ErkJggg==
꠨,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAAgElEQVR4nO3VsQ0DIRQE0X9uhyJIKQUyOqMDyqENHFknXeAJuWBeBaNN9tp7x5t8Tgc8GUQMIgaRO2it1XsfYxysiYjYP6WUOWdKaR91L5Rzbq3VWg+uExHX9jr+M4gYRAwiBhGDiEHEIGIQMYgYRAwiBhGDiEHEIGIQMYi8LugLBSOZopskNSEAAAAASUVORK5CYII=
ꠅꠘꠦꠇ꠆ꠐꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACFklEQVR4nO3WrcvqUBzA8Xm5oCAqokGDL1hEFMQ3rJoUNKtlUexDLNoMii/FIANBo9o0zT/BoMG3JYthoDJEGQfZQM4Ne1DvEzzBh+c+F843DHY2tg+/szAFhJD4Sf3614DPYRCq/w20Xq+/x/EIviyRSBSLxdf3fG2ICY3HY0mSut3u90yHIAgFhJDneZIkr9frfdVisWg0GpZl5dPL5aJWqw+HQzweVyqVnx4BAJhMJiaTSaVStdttl8v1lug+q9PpRNM0wzDpdPp5hrVajaIov98vCILP5xMEQRAEr9dbKBRisVgul2MYBgAQCAS+ZMs+QJIklcvlZrOp1WqfQa1WS6fTiaIov08+Xi4Xo9G4WCyy2exqtXI6nfdL7/dbnhPP8/1+fzAYzOfz2+0mLy6XS4PBEAwGAQD3iY5Go8lkYrPZrFYrQRCz2axUKr21R3/38VGbzWaKoqrVaiaTuV8bDAZ2u93tduv1ennF7/dzHEfT9Pl8VigU8XhcrVaLoviFoMc3VCwWSZLkOC4ajZ5OJwhhr9dLJpPH4xFC6HA49vv9/eZ6vb7dbiORyGaz8Xg8EMJQKMSy7Ptb9gClUqlAIHC73SqVigx6rtFo7Ha75xUAQDgczufznU4HQjgcDqfT6fsgBcS/H6/DIFQYhAqDUGEQKgxChUGoMAgVBqHCIFQYhAqDUGEQKgxChUGoMAjVjwP9AS0VylPbZCwMAAAAAElFTkSuQmCC
ꠝꠥꠊꠟꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACLklEQVR4nO3Wv8txUQDA8eMYpEyiMOhRFIMSFoOUTAYZDIr7Bxgo2ZRNBmVSFn+A7kIYTMig3Bh0S0kiitQlpTCI8w7evHh6Oj25T6+ezne699zT7XPP/dEVIITAOwX/N+A5AsL160Acx7nd7nA4zIsGAADQa8Xj8fl8LpPJLpfLi6e69hKIYZh+v48QMhqNp9OJF5AAIbRerymKOh6P9yun0+kmk8l4PNZoNLfB8/ksEAgghLfdy+UCAGBZ1mq15nI5g8HAzy3bbDYGg6FarTYajXQ6HYvF7tXb7TadTqtUqvvBYrEol8uv2xaLhZflQQj9vVapVFqr1aLRKMdxdrv9XlypVCKRiMfjUSgUt8FCoSCRSNRq9avr8al/b9lqtaIoKpPJPM0QCoXNZtPhcMxmMwBAo9FwOBxKpVIkEvGueQClUimKosRi8dOMer0eCASm0+nHxwcAwOl0tlqt+XyuVCp/FuT1ev1+fyKRgBAuFguO40KhEMdxer1+MBjYbLbRaLTf76+TaZrW6XQQQoZhAAAQwuFwyI/o82O13++TyeThcAgGgyzL3sbz+Xy73b5ua7XaUqlE03S320UI0TTd6XR4eai//A4tFotyufzV0V6vt1wueRE8JUCP/0Pj8Zhl2V6vZzabfT4fP3fhOz2AdrtdNps1mUwul+uHXqLvgd6hX/f7wXsEhIuAcBEQLgLCRUC4CAgXAeEiIFwEhIuAcBEQLgLCRUC43g70ByTwK4puuZtNAAAAAElFTkSuQmCC
